theta,HH,VV
0.277045608386454,-1.288238258268123e+01,-1.254728401915944e+01
0.282272884016387,-1.289771582085609e+01,-1.254967863333415e+01
0.287500159646321,-1.291338353982771e+01,-1.255215245469876e+01
0.292727435276254,-1.292938838753041e+01,-1.255470735135932e+01
0.297954710906187,-1.294573305968804e+01,-1.255734522167620e+01
0.303181986536120,-1.296242029980930e+01,-1.256006799406524e+01
0.308409262166053,-1.297945289918611e+01,-1.256287762679708e+01
0.313636537795986,-1.299683369689589e+01,-1.256577610779521e+01
0.318863813425919,-1.301456557980730e+01,-1.256876545443198e+01
0.324091089055852,-1.303265148259033e+01,-1.257184771332308e+01
0.329318364685785,-1.305109438773040e+01,-1.257502496012092e+01
0.334545640315718,-1.306989732554699e+01,-1.257829929930627e+01
0.339772915945652,-1.308906337421692e+01,-1.258167286397884e+01
0.345000191575585,-1.310859565980219e+01,-1.258514781564650e+01
0.350227467205518,-1.312849735628363e+01,-1.258872634401351e+01
0.355454742835451,-1.314877168559908e+01,-1.259241066676788e+01
0.360682018465384,-1.316942191768743e+01,-1.259620302936743e+01
0.365909294095317,-1.319045137053890e+01,-1.260010570482548e+01
0.371136569725250,-1.321186341025034e+01,-1.260412099349534e+01
0.376363845355183,-1.323366145108803e+01,-1.260825122285455e+01
0.381591120985116,-1.325584895555608e+01,-1.261249874728837e+01
0.386818396615049,-1.327842943447215e+01,-1.261686594787301e+01
0.392045672244982,-1.330140644705009e+01,-1.262135523215802e+01
0.397272947874916,-1.332478360098993e+01,-1.262596903394904e+01
0.402500223504849,-1.334856455257564e+01,-1.263070981308994e+01
0.407727499134782,-1.337275300678053e+01,-1.263558005524504e+01
0.412954774764715,-1.339735271738125e+01,-1.264058227168131e+01
0.418182050394648,-1.342236748708000e+01,-1.264571899905083e+01
0.423409326024581,-1.344780116763577e+01,-1.265099279917300e+01
0.428636601654514,-1.347365766000459e+01,-1.265640625881778e+01
0.433863877284447,-1.349994091448922e+01,-1.266196198948863e+01
0.439091152914380,-1.352665493089898e+01,-1.266766262720639e+01
0.444318428544314,-1.355380375871911e+01,-1.267351083229351e+01
0.449545704174247,-1.358139149729127e+01,-1.267950928915926e+01
0.454772979804180,-1.360942229600433e+01,-1.268566070608524e+01
0.460000255434113,-1.363790035449671e+01,-1.269196781501238e+01
0.465227531064046,-1.366682992287021e+01,-1.269843337132842e+01
0.470454806693979,-1.369621530191571e+01,-1.270506015365680e+01
0.475682082323912,-1.372606084335125e+01,-1.271185096364655e+01
0.480909357953845,-1.375637095007314e+01,-1.271880862576352e+01
0.486136633583778,-1.378715007641962e+01,-1.272593598708303e+01
0.491363909213711,-1.381840272844888e+01,-1.273323591708393e+01
0.496591184843645,-1.385013346423042e+01,-1.274071130744439e+01
0.501818460473578,-1.388234689415144e+01,-1.274836507183905e+01
0.507045736103511,-1.391504768123784e+01,-1.275620014573836e+01
0.512273011733444,-1.394824054149057e+01,-1.276421948620957e+01
0.517500287363377,-1.398193024423830e+01,-1.277242607171955e+01
0.522727562993310,-1.401612161250607e+01,-1.278082290194028e+01
0.527954838623243,-1.405081952340101e+01,-1.278941299755576e+01
0.533182114253176,-1.408602890851546e+01,-1.279819940007180e+01
